ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-20251	@AmyMek 이것은 매우 어리 석다. 나는 (지금 내가 우리 나라의 미래를 위해 울고 싶지 않았다면) 지금 웃을 수 있었다. #despair # wakeupcall	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21266	오늘날 우리가 살고있는 수치스럽고 불평등하며 위험하고 걱정스러운 세상! #terrifying #Charlotte #shitworldforourkids	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-KO-21105	그래서 '지금 섹스 할 준비가 된'남자에게 문자 메시지를 보내는 것이 유령으로 간주되는 것입니까?	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20080	@camilluddington 너의 긴장 때문에 나를 구멍에 기어 들어가게하고 싶다.	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-21652	@maddie_truex는 겨울철 중순 경에 5am 화재 경보기가 울릴 때까지 기다립니다. 그것들은 달콤합니다	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20454	@ AOLUK @ JamesHayr @ TheDrum 어제 내가 당신에게 보낸 커뮤니케이션을 다루는 것은 어제 ??? 나는 여전히 어떤 접촉도하지 않았다. #shocking	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21566	아마 여성들보다 더 유용 할 것이지만, 나는 지하철에서 괴롭히는 여성에 관한 기사를 다시 읽는 것을 다루고 있습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21984	#fear - #sotoventures 	에서 살기를 거부합시다. 두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20275	#whitepeople이 큰 #blackmen의 # 습지 때문에 #SherriEShepherd?	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20144	@ Budget 자동차 렌탈을 통해 왜 내가 항상 @nationalcares를 사용하는지 알게되었습니다 !!!! 이 얼마나 야밤! #disgusted	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-21023	@JogglingDroid @BrancoCarmine @Otto_English 그래, #UK는 꽤	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21794	FFS 무서운 방어력	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22014	#NawazSharif는 인도가 대화에 용납 할 수없는 조건을 제기하고 있다고 말합니다 # 인도의 유일한 조건은 테러주의의 종결입니다. : @MEAIndia	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20699	그래서 '지금 섹스 할 준비가 된'남자에게 문자 메시지를 보내는 것이 유령으로 간주되는 것입니까? #shocking	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21437	106.4에 Telford 집에 후방 정원 경보가 활성화되었습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20564	3 #tmobile # 스토어, # 원주민 # note7 # 고객 및 0 번 # 결과 ... 어떻게 된거 야? #customerservice # 2hour #waittime	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21227	@chutneysupercat 안녕 사랑스러운 브라 우니, MM은 날 tuppytupperware 전화입니다 ... 그 끔찍한	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21314	지나가던 Shawty Lo에게 경의를 표하여 Dey가 내 새 알람 시계 노래를 알게하여 매일 올바른 태도로 깨어났습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21776	나는 그것이 # 죽지는 않는다는 것을 깨달았지만, 그것은 죽어가는 행동입니다. \ n # 생명력	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-20742	그리고 너 거기 간다. 스웨덴이이 경기에서 승리한다면 그 와일드 스타트 ​​이후 전혀 놀라지 않을 것입니다. 거기에 너무 많은 경험이있어 당황했습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21670	투영은 인식입니다. 다른 사람에게 보여? 당신도 어느 정도는 당신 안에 있습니다. #anger	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21546	@sandahlcarrie 귀하의 의견은 Carrie입니다. 귀하의 기록 위치 및 세부 사항을 DM으로 보내주십시오.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21992	#Trump를 따를 경우, 인증 된 # 불만족은 귀하 또는 귀하의 자녀가 #War와 #Diplomat @ HillaryClinton을 소비 할 수도 있다는 의심의 여지가 없습니다	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22206	해리가 사람들을 다시 트윗하기 시작했으면 좋겠다.	두려움	0 : 두려움을 유추 할 수 없음
2017-KO-21336	엿 먹어라 .... fuuuuuuuck는 나에게 단지 무엇을 보았 느냐?!?! #STAGESCHOOL은 끔찍한 일입니다. #shocking 😮👎	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-22024	안녕 모두, 거창한 #LTHE 오늘 밤에	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21333	Romero는 내 11 개월 된 아기보다 더 끔찍한 것처럼 두려운거야.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20315	Accrington Stanley? 그들은 누구입니까? 정확하게. 승리에도 불구하고 웨스트 햄에게는 무시 무시한 상황. 3 월 이후로 무엇이 바뀌 었습니까? #bbcfootball	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21199	정말 외롭고 휴대 전화가 계속 날아 오르고 있지만, 휴대 전화를 들고 사람들에게 응답 할 수는 없습니까? #recluse #issues	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20470	@VectoneMobileUK 최악의 고객 서비스와이 서비스 제공 업체의 전문성 부족! #phoneprovider #badbusiness #terrible	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20684	텍사스로가는 길을 걷어차 고 뒤돌아보십시오! 잘 했어! #Texans #terrible # 아니야	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22204	친구들이 술 마시고 싶어하지만 사회적인 불안이 당신의 삶을	실행하기 때문에 당신은 안된다고 말할 것입니다. 두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-20040	긴장된 대학 첫날	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-20868	@ _stardust_3 당신의 관심사가 당신이 왜 당신이 누군지 알아내는 사람들이 아니라면, 나는 왜 당신이 다른 일에 대해 짹짹 울지 말아야하는지 알지 못합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20926	너 나를 숨이 가쁘게 만든다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21998	어딘가에 나는 TSD & amp; 그것을 물었다 2 dn을 닫아라. Congis 의무 & amp; 그것을 드러내고, 그들을 추적했다. #BadlaofUri	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21920	제 생애에 왜 @LifeOfDesiigner #terrible를보기 위해 돈을 내야하는지 이해할 수 없을 것입니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21252	@ryainair FR1005의 직원. 정보를 묻고 온라인으로 보라고했습니다. 당신은 당신이 지불하는 것을 얻습니다. #Ryanair @STN_Airport #Compensation	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20167	실제로 매력적인 남자가 나에게 직접 이야기하려고 할 때 나는 초조해한다. 9/10처럼 나는 습관에서 그를 그냥 돌린다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-22114	@ O2 ref £ 5k 사기 이후에도 그들은 여전히 ​​나를 흙처럼 취급합니다. 반환 된 전화 나 사과가 없습니다. #shocking #customerservice @mse @resolvercouk	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21175	@soozclifford 물론 ... 시드니는 너무 힘들고 너무 빠르며 '팀'의 압력이 너무 커서 고양이가 처리 할 수 ​​없습니다. 모토 롭 / 코완	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21723	@asda 내가 그린 포테이토 (아직 태그가있는 병)에 젖은 물건을 담아서 담기를 원한다면 - 오늘 승리합니다 - 슬프게도	두려움	0 : 두려움을 유추 할 수 없음
2017-KO-21349	@ 시미안 롤. DK가 테이블 위에서 실제로 떨어졌을 때 놀랍게도 Arms Warrior는 순간 DPS의 최상위에 있습니다. #shocking	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21543	나는 오늘 # 3.4 마일을 걸었고, #rhabdo가 생기고 나서 가장 많이 걸었다. 내일 일하러 돌아 오면 .. 괜찮을 것 같네요	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21140	당신이 최선이 아니라면 # 걱정하지 마십시오. 당신이 뭔가를하고 있다면, 당신은 올바른 방향으로 가고 있습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22067	나는 사람들이 하루 종일 방해하지 않으면 서 전화를 끊을 수있는 방법을 얻지 못합니다 ... 몇 초 안에 응답하지 않으면 엄마가 당신을 위협하지 않습니까?	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21626	마지막으로 레이디 가가를 다시 보게 될 수도 있습니다.하지만 Connor에게 말하지 마십시오.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21741	@pronounced_ing 그러나 나는 내 흥분이 총알 일기 공포에 도움이되지 않았 음을 확신한다. 🙃	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21288	@RussiaInsider 정말 슬프고 & amp; 놀라운. 1면 # 러시아가 #IS & amp; 다른 지지대 #Pak은 에픽 센터 4 # 테러리즘	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-21864	@ JordanChariton 만약 Dem가 공황 상태에 있지 않다면 나는 무엇이 될지 모르겠다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21804	@Cernovich 그것은 Hills Have Eyes ...와 같은 공포 영화와 같습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21135	@bothsocial 따라와 주셔서 감사합니다! 희망은 당신이 멋진 하루 보내고있어!	두려움	0 : 두려움을 유추 할 수 없음
2017-KO-21317	AHS 6의 두 번째 에피소드는 여기에 있습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20244	#India는 #Balochistan에서 테러를 후원하고 있습니다. # KulbhushanYadav 인도 스파이 요원이 파키스탄 군에 의해 발로 치 스탄에서 체포되었습니다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20828	@ TheDuranSite 러시아에 대한 미국의 불신은 정당화되고 & amp; 그들이 취한주의 사항은 매우 신중합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21161	@ccrago 그가 메기를 만난 후에도 그는 여전히 그녀라고 생각 했었습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22249	나 : 너희들은 아직 데이트하고 있니? #trans #nervous #blowjobs #TFB 맥 오빠에있는 데이트 Bewdley	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20678	@safety @Support \ nHi 🌷 \ n 왜 ISIS 사냥꾼을 항상 일시 중지 하시겠습니까? \ n \ n👉 @ snafy2019 \ n \ n 친절하게 회원들을 복원하십시오. \ n * 그는 테러리즘 d / n	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21646	그들이 공개 한 날에 우리는 그녀가 우연히 발견 한 그녀의 검시를 받았다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20170	@ TimesNow 인도 군대는 9 월 20 일 밤에 폭력 테러 캠프에 포크에 들어갔다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20328	오사마 빈 라덴 (Osama bin Laden)을 은신하면서 Haqqani 네트워크와의 관계에 이르기까지 파키스탄이 테러를 후원한다는 증거가 충분합니다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20930	@Rocks_n_Ropes 오늘 물품을 반환 할 때 계산원이 무례한 것을 믿을 수 없습니다! 귀하의 고객 서비스가 느슨합니다. #terrible	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20809	@ TJ_FASHO lmao 광대 내 자신의 머리 나는 lmao를 두려워 할 것이다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20902	# # 당신이 #intimidate하려고 시도했다는 것을 인정했다. # 난감하게도 나는 정말로 할 수 없다. #spokeword에있다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21099	#GetSmartWithARQ는 투자를 시작하는 현명한 방법이며 #whiteicenetwork는 스마트 소스입니다. 2 #start #skilled #manpower # 기업의 모금	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20756	@DeionSandersJr @DeionSanders 그렇게 나쁘다 ... 가격을 떨어 뜨리거나 챔피언 쉽을 잃은 후 팀 기어처럼 난민 캠프로 보내십시오. #awful	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21399	내가 유령이라면 무술을 할 때 두 다리에 경련을 일으켜 사람들을 괴롭힐 것입니다 😈😈😈 #Mwahaha	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21269	@ EASPORTSFIFA EA 스포츠 기술 지원 팀은 정말 나를 놀라게했다. 😊 그들이 어떻게 지낼 까?	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21430	@LanaDelRey @ Ocelottacash tfw ur 팬들은 ​​공포에 사로 잡힌다. 머리카락을 자르면	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22083	어젯밤에 나는 오늘 크리스마스 인 꿈을 꾸었다. 나는 준비가 안되어 비명을 지르며 일어났다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-21722	@asda 내가 그린 포테이토, 꼬리표가 달린 병, 플러스 젖은 물건 배달 - 내가 오늘 이기고 - 슬프게도 #awful	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20777	그것은 간단합니다. 나는 두 잔의에 스 프레소 '그란데, 카페인, 추가 거품이 든 130도 콩 아메리카노'#barista # nightmare	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21837	Whiskey Shop Dufftown 가을 축제에서 시음회를 열 준비! #panic #murraymcdavid #whisky #drams	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20944	모두가 지쳤어	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-22240	#ADHD & amp; # 대단한 건 #IRRELEVANT \ n 상당한 금액의 집세가 아직 지불되지 않은 경우 모두 #EVICTED됩니다. \ n # 정신 건강은 제외하고 CantPay	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20648	@mas_critical이 아이러니는 이런 종류의 물건에 항의하는 사람들이 오웰의 악몽이라고 생각합니다. 그들은 그들이 싸우고 있다고 생각합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21654	@DatelineNBC 이것은 시력, 소리 & amp; 혼자보기 위해 냄새를 맡아 라 - 아직도 나에게 기진 맥진 한 생각을 안겨 준다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-21767	@jdwmaguire '그들은 엄청난 도전이 될 것입니다.'노이 햄튼 타운의 로이 호지 슨 * shudders *	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21985	그녀의 다리가 흔들리지 않는다면, 당신은 제대로하지 않을 것입니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20202	그것을 지켜보고있다. 이것은 매우 이상한 영화입니다. #horror #scary	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-21720	@jk_rowling @ Riverfeather207 백악관 # 도우미의 도널드 트럼프	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-21379	@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ ibishotel1 나에게 열쇠를 돌려줘. 그들은 내 집이 아니야!	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20786	실제로 존재하지 않는 알 수없는 #fear 때문에 우리는 #dream을 살기를 주저합니다. ' #AqeelSyed \ n \ n # Lifeis 아름다운 #LiveWithPurpose	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21871	@ OddNMacabre 어느 날 나는 한 병의 술을 마시고, 다른 한 병은 제로를 자고있다. 내 사랑스러운 # 호르몬 녀석, 내가 볼까? 🎩	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20561	내가 아직 이야기 할 수없는 다가오는 프로젝트를 위해 @ StephenKing의 CUJO 사본을 얻으려고합니다. #horror #amwriting	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22009	저는 매일 집안 청소를 시작하지 않으면 문자 그대로 집에 없으며 부모님은 집세를 청구하겠다고 협박합니다. 승인.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20263	@ChickOfBeauty 아니요! Y'all에 의하여 나는 폭동, 불 시작, 사업 굽기, 약탈자 약탈자를 의미한다! #BlackLivesmatter를 생성합니다	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21736	제 결혼식은 2 주 안에 끝나고 실제로 긴장 되네요. 나는 단지 일이 제대로되기를 바라고, 나는 아프거나 취소하기를 원하지 않는다. ;;	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-21940	@cazzrhughes는 현재의 정치적 논쟁을 반영합니다	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20591	나는 항상 너무 감정적이라고 생각했지만 대다수의 사람들이 놀라운 학위에 무신경하다는 점이 명백 해지고 있습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20628	@ JonnyDunn93과 Gerrard는 무서웠습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21895	@amychozick @jswatz 테러에 관한 단어가 아닙니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20173	남편은 존재하지 않는 @ 에어 비앤비를 통해 아파트를 예약했을 때 £ 800를 잃었습니다. @AirbnbHelp는 # 밤잠 #airbnbnightmare	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20845	Aberdeen st Johnstone, 누가 그것을 가장 멀리 쓸 수 있는지 보자. 두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21310	@ AdoreDelano 아프다 ... VIP 티켓과 함께! 만나기를 기다릴 수 없어. 전에 존경했던 유명한 사람을 만난 적이 없어! #nervous	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20773	@ TheYoungEvans_ '카일리, 너는 나를 안다. 나는 이런 종류의 것들에 대한 대답을 '아니오'라고하지 않을 것입니다. '* 그는 겉 핥으면서 껍질에서 시작합니다. *	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21151	정말 ..... ..... 주만지 2 .... 잭, 블랙, 케빈 하트 ... 너 농담 해? WTF! # 불행하게도	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21255	그래서 약 18 개월 전에 @VirginAustralia / Velocity FF 거래를 위해 @Lumo_Energy에 가입했습니다. 아직 FF가 적용되지 않은 18 개월 동안 #shocking	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22019	작업이 옵션인지 확인하기위한 프로세스를 시작합니다. #mentalhealth #complexptsd	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21050	위대함을 위해가는 것을 포기하는 것을 두려워하지 마십시오. - 존 D. 록펠러 (John D. Rockefeller) # 견적 # 포부 # 금주 모임 # 훌륭한 # 모티베이션	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20837	@flyfrontier @FrontierCare를 진술하는 것처럼 정말로 신경 쓰는 경우에는 직원들에게 민감성 교육을 중점적으로 다룹니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21658	내가 불안을 ​​벗어날 수 있다면 - 나는 그렇게 할 것이다. #nooneunderstands	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-22099	# Debates2016 #AskTrumponeQuestion 왜 역사상 다른 ​​어떤 후보보다도 # 괴롭 히고 모욕하는 이유는 무엇입니까? 리더십이 아닌	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20724	내 마음은 항상 밤에 최선을 다하는 것 같습니다. # 현재	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22202	그래서 도쿄의 쇼에서 많은 멋진 사진들 hor 나는 그 끔찍한 바지와 레이스를 제외한 그의 모든 의상을 좋아한다. 💁	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20349	#NewYork : 여러 #Baloch & amp; 인도 활동가들은 @UN 본부 밖에서 Pak이 인도로 테러를 중단 할 것을 요구하는 시위를 개최합니다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21558	@soverybritish의 생산자가 자국 밖에 살지 않았습니까? 이것은 보편적 인 문제입니다. #worldwide	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21762	그 바위 같은 공포의 리메이크는 조금 멍청 해 보인다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21600	저는 오늘 #horrible을보고 지난 10 분 동안 6 명의 사람들을 보았습니다 :-)	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21942	@ JoyOfBearding 유령은 내가 좋아하는 공포 영화이기도합니다! 실제로 장르에 상관없이 항상 좋아하는 영화 중 하나입니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20888	나는 손톱을 다듬었지만 광택 제거제를 찾을 수는 없습니다. 3 년 동안 내 손톱을 닦은 것처럼 보입니다. #horrible	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20308	개를 모으기 위해 숲을 반쯤 뒤집어 엎어야했습니다. 나는 결코 내 인생에 주차하지 않았습니다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-21625	@jkriv 당신을 가장 환영합니다. 질문이나 걱정이 있으시면 언제든지 저희에게 확인하십시오.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20457	물론 충격적입니다. 루니의 쇠퇴는 정말로 조금 당황 스럽습니다!	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20224	Dr. Rand Paul (@RandPaul) : \ n \ n 중동 무기 경쟁을 막고 예멘의 이미 끔찍한 난민 위기를 악화시키지 마십시오.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21674	인구수의 상당 부분이 경찰이 살고있는 국가는 #freat도 #free도 아니며 사실상 #fascist 국가입니다.	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-21174	공식적으로 # 흐린 와니, # 히즈 부르 테러리스트, # 파키스탄 n #NawazSharif hv md 추기경 실수는 2 년이 될 것입니다. #UNGA	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-20264	'알람 설정하기 @Innocentia_T : 낮잠 자고 싶지만 나는 내일 깨울 까봐 두려워.'	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21183	운전할 수없는 우주 비행사보다 더 나쁜 것은 없습니다. #awful	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-21845	@BenjySarlin @MargieOmero @MonmouthPoll은 걱정하지 않으려 고합니다. 그는 위스콘신을 뒤집습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20780	339 : 709 지역 거주 및 이름. \ n 이러한 트릭에는 강한 상상력이 있습니다. \ n하지만 기쁨을 느끼기 만하면 \ n # AMND 보트	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20785	남자들이 여자를 다룰 수 있다는 것을 확신하지 못한다. #intimidation # 독립적 인	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20368	Warren St에서 롤오버 자동차 충돌, 교통량이 무섭다 #Boston	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21724	나는 항상 너무 부끄러워	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-22219	이 일이 너를 괴롭히는 데 다시 오기를 바란다. 그런 다음 내 가장 낮은	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-Ko-20615	인도는 # 파키스탄과 # 핸드를하고 싶어하지만 ..... 보통 파키스탄처럼 # 모든 인도와 함께 \ n \ n \ n .......... 뻔뻔한 파키스탄	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21965	당신의 여정이 독특하다는 것을 기억하십시오! 여행을 다른 사람과 비교하기 때문에 낙담하지 마십시오. 너 거기 도착할거야!	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20404	@Orrible_ 아이 브리트니는 상황에 대해 나쁜 말을하지 않았으며, 어떤 사람은 믿을 수 없다. 인류에 절망감을줍니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21707	나는 내 주인 같은 참 수줍음이 많다.	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-20605	너는 내 마음을 흔들고, 구부리거나 부서진다. "	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-20018	나는 너무 많이 받이 \ nP - 공황 발작 \ nU - 통제 할 수없는 불안 \ nS - 자살 공상 \ nS - 슬픔 \ nY - 죽음에 대한 갈망	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-ko-20227	@CBSThisMorning @ newsgirl123456 다시, 프로파일 링은 낙담하지 않습니다 (2016 년 9 월 20 일, 18:41 EDT) #terror #TRUMP #FAIL	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21198	#Awareness #shelter을 추구 #desires이 #anger의 #fear의 #worry에 resultin 쫓는의 # Letgo 옛 #habit을 # #Peace #Relax & NBSP 내 #Satisfaction를 선택합니다..; 두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20351	병 버그! #awful	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-ko-20307	엄마를 어떻게 살해 했니? #SpookyTv #horror	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-20523	@ Budget 자동차 렌탈을 통해 왜 내가 항상 @nationalcares를 사용하는지 알게되었습니다 !!!! 뭐야 !! #disgusted	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-22231	당신이 다 검프에 머물기를 바란다. 마지막 랩퍼처럼 공황 상태가 될 것이다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21173	@AttentiAlGatto LOL! 왜 나를 놀라게했을까요? 전혀 이해가되지 않지만 놀라지 않습니다! {chuckles}	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-22016	다시는 작동하지 않습니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21669	투영은 인식입니다. 다른 사람에게 보여? 당신도 어느 정도는 당신 안에 있습니다. #anger # 걱정 #	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20199	정확한 순간에 정확한 #emoji를 찾지 못해 #panic	두려움	2 : 적당한 양의 공포가 유추 될 수있다.
2017-ko-22015	Mary Berry - Bakewell 타트 위에 무엇이 장식되어 있습니까? 끔찍한 미스터 키플링처럼 보이는데, 더비셔가 # GBBO를 인식하지 못합니다.	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20091	그녀는 너무 놀라서 나를 두려워했다. 나는 아직도 무서워.	두려움	3 : 많은 양의 공포가 유추 될 수있다.
2017-Ko-20543	그 마지막 순간은 공포 쇼를 보는 것과 같았습니다. # GBBO 😥	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20378	@ NaziaMemon01 네 테러 지원 공포 테러 포장 ..	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
2017-Ko-21064	이 기사를 읽는 것을 배워라. '앞으로 대화를 옮기는 것 : 동성애 & amp; 정사각형 교회의 누군가로부터의 기독교 '	 두려움	0 : 두려움을 유추 할 수 없음
2017-Ko-21889	@ShannonBeador 우리는 그녀에 대한 진실을 알고 대중은 그것을 알아 내고 있습니다. 그녀의 말은 아무 의미도 없다. #unhappy # 수단 # 문제 #vile	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-20508	@ EurekaForbes U는 나를 놀리는 b있어. 회사의 Anu가 연락처 세부 정보를 보낼 때 응답했습니다. #terrible #customerexperience	두려움	0 : 두려움을 유추 할 수 없음
2017-ko-21878	T는 새로운 패션 라인 😬😶을 모델링하기를 원하는 디자이너를 만날 때까지 10 시간을 뺀다.	두려움	1 : 낮은 양의 공포가 유추 될 수 있음
