ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-40862	HartRamsey 's SUPPLIFT 만약 당신이 여전히 낙담한다면 그것은 당신이 잘못된 목소리를 듣고 있다는 것을 의미합니다. 잘못된 소식통을 찾고있어. 여호와를 봐!	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40986	다행히 나는 좋은 사람들의 도움을 받았다. 그리고 그들은 또한 저의 우울증을 해소했습니다. 불행히도 그것은 단지 잠시 지속되었습니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40951	내가 잠에서 깨어 난 지 오래되었다. 이 삶은 너무 힘들 수 있습니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40706	이런 비오는 날을 사랑합니다. 아래로 내려 가고, #creative cap on, & amp; 귀하의 # 일 종류의 일에 #lost를 가져 오십시오. ☺️ #art #create #biz	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40232	슬픈 날 ... 가을의 첫 날 ... 나는 가을을 싫어하지 않는다. 나는 사랑한다. 여름. 첫날. 금. 금. 여름. 슬픔. # 배째 고맙다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-21642	@RyhenMessedUperbye 절망	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40307	가려워하는 것 # 심각한 RN은 잠을 자지 않았지만 20 분 정도 낮잠을 자고 6 Benadryl처럼 복용하는 것을 고려한다. 나는 가려워하고있다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40600	@msfang 그들은 당신이 보는 것을 끌어 당깁니다. 어쩌면 비관론자가되어서는 안되지만 어쨌든 나는 자리를 옮길 때까지 기다릴 수없는 어떤 기회도 잡고 싶지 않습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41155	@ 위드푸우 우리는 같은 나이를 가지고 있으며, 당신은 저보다 1000 배 더 아름답습니다! #sad 😂	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40605	@Bietron 🤓 슬퍼하지 마라. 좋은 밤 .davina. .go sleep Larh ..	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40357	쥐똥 거리는 소리를 내면서 돈을 냈어. (- : 생물학과에서 결코 절망적 인 날은 아닙니다.	슬픔이	1 : 슬픔이 적은 것으로 추측 할 수 있습니다.
2017-ko-40636	Chris Brown이 드레이크와 Rihanna에 대한 diss 트랙을 만든 꿈을 어제 밤에 가졌습니다. 'I Hit It First'😳😳 #dark & ​​nbsp; 슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40093	. @ KotakBankLtd @udaykotak 관계자가 연락을했습니다. 해결되지 않은 문제. #unhappy #patheticservices	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41161	너 불행한거야?	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40837	@Virgin_TrainsEC 나는 오늘 밤 지휘자를 느낀다. 그는 분명히 지난 몇 주간 슬픔을 털었다. 그는 사과하는 데 지치다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40348	@DeltaAssist는 2 일 전에 flt 2 일을 시도했습니다. @BWI Turnd가 bcuz를 보았을 때 2 시간 늦었습니다. 에이전트는 #silvereliteleftbehind에 다른 파를 보냈습니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40278	stg 나는 아침 내내 소나무 허세에 있었고, 나를 더 화나게했다. 내 망할 신발은 크기 4로왔다 !!!!!! 내가 알기로는 6🙄🙄🙄🙄 FML	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40542	@ MoneyJay901 귀하의 사진에 말씀하기가 어렵습니다. 내 실수 야. 어느 쪽이든, 제가 처음에 말한 것은 인종에 관한 것이 었습니다. U는 그것을 거기에 가져 갔다. #ignorant	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40624	푸티지를 가지고 있지만이 믹스에 포함시키지 않은 사람들에게는 낙심하지 마십시오! 이번 주에 나는 이길 때마다 방에서 뛰쳐 나왔다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41178	@typicalmoony 예 Lia !! 어두운면에 가입하십시오 !!	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40839	#depression & amp; amp; #mentalhealth #meds. 그것은 의사가 결정할 수있는 것입니다. 모두 다 다릅니다. #ssri	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40802	[@HedgehogDylan] * 그녀는 팔을 접고 조금 찡 그릴 것입니다. * 왜 제가 도움을 필요로 할 때마다 누군가가 릴을 기대합니다 **	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-41040	@marisa_enbot 너와 함께 있으면 나를 다소 우울하게 만든다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40248	너가 불행하다면 빌어 먹을 빌어 먹을 너에게 너는 불행하고 떠난다. 옆에있는 다른 사람들과 도망 가려하지 마십시오.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40253	@V_of_Europe @ckolacia MSM은 DT가 승리 할 수 ​​없다고 끊임없이 말했습니다. GOP 투표율을 낮추고 & amp; 4 도난 선거를 엄호하십시오!	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40845	우리는 약 1 시간 남았습니다! 우리는 곧 도착할 것이고, 두려워하지 마십시오!	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41378	@kimdelacreme_ @ Srgohdatzme305 나는 거기에있다 ... 나에게 알린다	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40718	신을 신뢰하는 것을 배우는 것은 고생하고 & amp; 불안한 마음, 지친 영혼에 평화를 가져다 & amp; #addiction이 절망적 인 것을 없애라!	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40157	@ Jay_2752 고마워, 나는 그녀를 애도 할 것이다	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41122	#recession, #economic #gloom? 가장 어두운 밤에 가장 밝은 #stars가 빛납니다! 우리의 # html5 #webdesign rocks! #rtblitz #finovate #wlsb	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41039	@ Mattwinton1 발이 찌그러지고 있습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40241	나는 항상 나를 괴롭히는 사람을 그리워합니다	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40455	@alisontis 그렇지 않으면 너는 너의 영혼에 대한 범죄를 저 지르지 만, 너 자신을 위해서 좋거나 나쁜 것을 알기 위해서. 슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40350	그래서 지금 ... 그래. 나는 집에 다시있다. \ n 내면의 느낌이 여전히 섞여있다. 좀 우울해. 하지만 좀 더 낙관적 인 것으로 생각합니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41441	@andreamitchell은 @berniesanders가 오하이오 주에서 4 캠페인에서 HRC를 연기하지 않았을뿐 아니라 제 3 자 투표를 낙담시키지 않았다고 말했다. 참된??	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40626	내 휴가 입욕복을 주문 했어. 약 하나 더 적은 것.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40778	@DarbyHogle은 청동 색 빛나는 누드 립 메이크업으로 매우 아름답게 보일 것입니다! 제 3의 검정은 어두운 입술로 귀여울 것입니다! 😍	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41525	Nutella는 소나무입니다. 상아가 얼어 붙은 것은 아닙니다	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41292	어쩌면 나는 내 머리에 내 화학 도서와 함께 자고 그것은 내 두뇌에 싱크가	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41120	제작자가 #murky #notebook #mixtape \ n 테이프를 무료로 다운로드 할 예정입니다. 🔥🎶💨💯	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41223	@KhaleesiofFood @BB_ 그녀는 거의 모든 시즌에 블록에서 벗어나 게임에 좋은 사람들을 만났지만 아무도 보지 못했습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40458	@talkRobyn 오 이런, 나는 이걸 잘보아야한다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40155	나는 58 분 동안 어두운 방에 있었고 사진을 개발할 때마다 실패했습니다. 나 자신에게 너무 좌절했습니다. ')	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40691	"낙관주의는 때로 망상 일 수도 있지만 비관주의는 항상 망상 적이다."- 앨런 코헨 (Alan Cohen)은 믿는다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41152	나는 고통과 스트레스를 모두 줄 것입니다. 내 무거운 짐을 가져 가라. #amen #stress #mess #pain #depression #sadness	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-40430	@ CarrieLynne2323 완전히 얻으십시오. 당신이 1 주일에 13 번 도넛을 먹고 0.3 파운드를 잃어 버렸다고 말하면 낙심하게됩니다! 그러나 그것은 선형이 아닙니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40618	선을 행함에있어서 피곤하지 마십시오. '\ n \ n- @ billclinton	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-En-40080	건강 상태에서 우리는 우울증에 대해 생각해 왔으며 지금은 내가 가진 것처럼 느낍니다	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40900	SLC에서 MDW / 도중 하차. 음식을 사러 갔어. 틀린 움직임. 내 음식에 구걸하고 & amp; 간신히 그것을 만들었다. @ 남서풍 #WannaGetAway # 콘테스트 #sad	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40223	@CCTakato는 적어도 크리스탈 부분에서 모든 부분이 틀린 것으로 묘사됩니다. 어두운 분위기, 마모루가 세뇌된다는 사실	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40267	우리는	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40825	@ LeePorter94 @DomMcGovern_ 안녕하세요 돔 내가 노츠 카운티에서 멀리 떨어져서 1 mufc 떨어진 표를 찾기 위해 #blue를 지불 할 것입니다	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41065	내 휴대 전화에는 요금이 부과되지 않습니다. 😢 슬픔에 잠길 것입니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40111	@megalvz는 글자 그대로 한 시간 동안 우울했습니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40663	@NianticLabs .... 예를 들어 우울함을 포착하면 6 개의 기이 한 사탕이 생기고 간질병을 잡으면 9가됩니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41517	@SussexMistress @ sarahb45 @MsEvilyne @MissJessicaWood 나는 불행하게도 무거운 사슬로 싸여있다. # 싱크 ...	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41351	#PeopleLikeMe 왜냐하면 그들은 행복한 외모를 보지 않기 때문에 내가 때때로 느끼는 절망이 아닙니다. #anxiety #anxietyprobz	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-40477	@ jwonder81 @Macadamion 물론 당연합니다. 진보를위한 진전은 낙담해야합니다. 문제는 수사학의 실체입니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41179	@ phil500 \ n 너무 슬픈 \ nSpoony 아름다운 개 \ n 슬픈 이야기 사랑스러운 행복 \ n 개를 사랑하는 \ n 작은 하나는 재미를 가지고 당신은 \ n 너무 사랑	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41322	내가 줄 줄 알았어 \ n 내 얼굴에 햇빛을 느껴 보자. \ n 내가주는 것은 \ n 포옹에서 길을 잃어라. \ n \ n # 낙오	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41150	# 잘 지내지 마라. \ n # 믿음 # 하나님 # 기도자	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40058	내가 경찰 폭력의 가장 최근 희생자들의 삶을 슬퍼하면서 내일 모든 흑인을 입는다. #blackout #WU	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41237	나는 정말로 내가 발견했던이 fic를 읽고 싶다. 그러나 그것은 # 심각하다. 그리고이 방은 #memes 	으로 가득하다. 슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41390	가장 친한 친구를 잃은 것 같은 느낌 #lost #fml #missingyou	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-40089	@ily_geuly 지금 전화 해. 나는 앞으로 2 개월 동안 할 것 인 것처럼 내 침대에 누워있다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41409	학교에 남아 있어야했는데 여기 아무도 없었습니다	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40755	@ hannah_2401 hannah는 슬퍼하지 말고 냉기를 피하십시오.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41217	당신의 개가 마침내 충분한 치즈를 얻고 있다는 깊은 어둠 속에서 마음을 가져라. - National Lampoon, 'Deteriorada'	 슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40355	우리는 #depression을 도와 드리고 싶습니다. 우리 사무실에서 #TMS가 귀하가 기다리고있는 치료법이 될 수있는 방법을 배우십시오.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41317	Sejejs는 Cibulskis가 부상으로 인해 3 번째로 시간을 놓쳤다 고 말한다. 그것이 얼마나 심각한 지에 대해서는 언급하지 않겠습니다. 분명히 의사가 아닙니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41426	@ Hannahcolleen06 나는 12 & amp; 그게 내가 좋아하지 않는 유일한 사람이야. 내 것이 누더기가되어 나온다. 그녀가 가진 유일한 어두운 색이에요.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-20706	헤네시 - 끔찍해. 멍청 아. 그 사람 피치에도 있니? Fryers - 불행히도 그의 깊이에서. #CPFC	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40785	나는 삶의 매일 매일 구운 닭고기, 태양 건조 토마토, 아스파 라 거스, 소나무 견과류를 얹은 크림 페스토 파스타를 먹을 수 있습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41413	* 시체가 특정 방식으로 보이길 원합니다 * \ n * 3 개의 쿠키, mac n 치즈, 주방 싱크대, 작은 이웃 아이를 먹습니다 *	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40625	@superbatlane 그가 거의 모든 자동차가 침몰 할 때까지 도망 치지 않는다는 것도 사실입니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40964	한 가지 지적 : DSP는 YTers가 직접 캡처를 사용하지 않는 경우 2012 년에 절반의 시청 점유율을 잃었다 고 주장합니다. 그때 검색이 변경되었습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40649	애통하는자는 복이 있습니다. 그들은 위로받을 것입니다. \ n Mt 5 : 4	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40849	아아아! 영혼을 달랠 수있는 작은 @OtisRedding. #music	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41438	@ SiWheeler78 절대 절망적 인 순간, 당신은	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40683	"멋지지 않으면 걱정하지 마세요! 나를 따르는 인간은 즉시 차갑게됩니다! "#Bot	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40723	#MrRobot binge이 시작됩니다. #nerdshow #compelling #dark & ​​nbsp; 슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41320	껴안기는 말 그대로 우울증을 없애고 걱정을 덜어주고 면역 체계를 강화시킵니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40010	솔직히 우울증이 내 엉덩이를 최근에 차고 있습니다. 😔	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40734	이사야 40 장 31 절 주님을 의지하는 자들은 새로운 힘을 얻습니다. \ n 그들은 독수리와 같은 날개에서 높이 날아 올 것입니다. \ n 그들은 달리고 피곤하지 않을 것입니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40272	내가 그 사람에 대해 알고있는 것으로부터, 나는 @realDonaldTrump가 자신의 음경에 대해 뜨거운 논쟁을 해왔다고 가정해야합니다. #sad	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40722	강하게 & amp; 용기 있는. 두려워하지 말아라. 네가가는 곳마다 네 하나님 여호와가 너와 함께 할 것이다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41169	@dlrwills는 친구 🙃을 거꾸로 뒤집어 쓴다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41207	9 월은 둔 했습니까? Jumia Food의 #SuperSeptember를 새로운 사용자로 확보하십시오. 장소, Barcelos 또는 Shawarma & amp; 30 % 할인 된	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40714	#FF \ n \ n @ The_Family_X \ n \ n # 영혼 #blues & amp; #rock #band \ n \ n #heart의 음악 \ n \ nSoul & amp; #passion \ n \ nXx 🎶 xX	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-20622	이 선수들이 뛰는 모습을 관리자에게 어떻게 비난 할 수 있습니까? 그것은 심했다. 우리 팀은 두려운 사람입니다. 호세가 우리를 구할 수 없다면. 아무도 할 수 없다. #mufc	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41185	@haileywiggins_ @flenner_alisha 좋다. 미소보다 눈살을 찌를 근육을 더 많이 가져옵니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-40074	발레가 떠난 이후로 내일은 일할 수 없다고 생각합니다 # GBBO 나는 애도하는 날이 필요합니다	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-40440	아주 오래된 사람입니다. 나는 물건을 다룰 수 없습니다 .... 롤. 방금 그녀를 거기에두고갔습니다. 당신이 술에 취한 채로 있으면	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41516	오 소년! 우리 평일 스케줄이 미쳤어! 그러나 아무리 피곤해도 카이의 얼굴에 미소를 짓기 위해 무엇이든해야합니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40968	우리가 생각하는대로된다. -Buddha #recovery #addiction #sober #sobriety	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41298	더위에서 잔디를 자르기 위해 집으로 향하고 있습니다. 내가하고 싶은 건 어딘가에 공기를 먹어서 먹는거야. #pout # AdultingIsTheWorst	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41099	@ChristianJMay @ CityAM \ n 계속되는 운명과 우울함에도 불구하고 신뢰가 유지되었습니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41363	나는 부록처럼 느껴진다. 나는 목적이 없다. #sad #depressed #depression #alone #lonely #break #sadness #cry #hurt # crying #life	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41290	# 감사 - 회복 건강 사랑 신의 의식 드라이브 희망 인내 부유 한 집 아이들 SoCal # 젊음을 되 찾으세요 #sober	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40653	술에 취해서 우리가 술에 취하지 않을 때 두려워하는 것을 서로 말해 봅시다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40596	어떤 사람들은 이미 # 할로윈에 대해 말하고 있습니다. \ n 당신은 #dark # 뮤직과 함께 갈 것입니다. \ n # 고스 어우 #bloody # 할로윈 밤 \ nbsp; 슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41463	글쎄, 오늘은 희망이있다. 안돼. #unhappy	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-Ko-41153	대학 기숙사에서 실비아 플랏, 스탈린의 정화 및 자연 재해, 우울한 af	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40537	펠라 이니가이 사람 앞에서 놀았 어. 그냥 그걸	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41224	@ gurrie_j는 나를 피자에 대해 슬퍼하게 만들어 줘서 고마워. #freepizza	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40719	비관론자는 모든 기회에서 어려움을 봅니다. 낙천주의자는 모든 어려움 속에서 기회를보고있다. \ n- Winston S. Churchill # quote	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41106	그러나 불평, 비관론, 후회, 분노가 당신을 어떻게 얻을 것입니까?	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40364	우울증에 처한 사람이라면 그를 판단해서 모든 사람에게 알리는 것이 아니라 그를 도울 것입니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40834	Soooo는 내 머리를 어둡게 염색하고 싶지만 어두워지기 전에 심하게 닦으려고합니다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41244	#bar 여성 화장실에있는 것과 비슷한 #salon입니다. 모두가 서로 칭찬 & amp; 친구가 되십시오. 그것을 좋아합니다	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-21304	@ NikeSupport 알았어. 2 주 후에 로그인 할 수 없으면 & amp; 다른 앱을 찾으십시오. NikeRun	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40227	@ 존 힐 모피 트 (JohnRMoffitt) 이것은 하루 종일 쳤던 가장 웃긴 웃음이다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40517	@ jenhasonen은 #dark이고 #gritty가 될 예정입니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41184	치과 의사가 방금 '나는 프론트 립을 마비시킬 것입니다. 그래서 피트 번즈 (Pete Burns) 같은 입술을 가진 것처럼 느낄 것입니다! ...... 그녀는 맞았습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-41236	@Dark_Intell Darius의 기사는 지난 몇 년 동안 내가 IGDA에 몰두 한 시간과 돈이 낭비되었다는 것을 확신시켜 주었다. 좋은 재독.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40800	"실독증은 얼어 붙은 천재의 고통입니다."- Stephen Richards	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-20525	Caballero의 통과는 절대적으로 내가보기에는 두려운 채로 남아있다!	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40235	@ImpugnValkyrie * 옆으로 밟은 후에 나는 내 손에 볼을 찡그리고 컵을 안는다. * Angela 나는 너를 걱정한다. 그리고 내가 할 수있는 다른 방법을 모르겠습니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-41397	스트레스를 받으면서 마약을 바르는 것이 최선책이 아닐 수도 있습니다. 절망의 어떤 부분이 정황인지, 마약은 무엇인지 알기가 어렵습니다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41083	나는 스티치의 위대한 도피의 상실을 애도 할 사람이 거의 없다는 것을 안다. 그러나 ... 이건 내가 정말로 신경 쓰지 않는 공원에서의 비용 절감의 종류이다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-41387	@ycfcnick 도시는 도둑질로 유명합니다. 슬프게도 센터의 오래된 거리가 요즘 경기장에서 두 번째 바이올린을 연주합니다!	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41092	느낌 #gloomy	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40558	나는 너무 끔찍한 시간에 직면하게 될 것입니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40330	@cotsonika @NHL 글쎄, 그들은 모두 그들이 연주하는 방식에 불만이 있어야한다. 오른쪽 @ fmjacob ??	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40243	실패하거나 합격하기 때문에 나는 진지한 태도를 취하지 않습니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40740	게임에 충실한 래퍼는 부자입니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40923	치료사에게 내가 댄스 팀에 있고 지금은 나에게 불만 스럽다고 말했다.	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40659	@ 예를 들어, 수컷은 다채롭고 암컷은 둔하고, 그래서 그들은 그들의 환경에 섞일 수 있습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40716	가끔은 내가 이걸 160 일 동안 만들었다는 것을 믿을 수 없다 !! 나는 내 귀신을 던져 버렸어. # 청결한 # 클린, n 회복 # 회복. # 근심은 # 2.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40191	지금은 9 월이고 우리는 올해 3 월에 처리 할 수 ​​있다고 말한 상황과 여전히 싸우고 있습니다. @ATT 이것은 받아 들일 수없는	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40076	@ 6itmap 나는 우울함을 느낄 수밖에 없다.	슬픔	3 : 많은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40993	나는 슬퍼한다. ha..r / ambe는 망가졌습니다. 한때 토니의 범죄에 관한 계속되는 싯 포스트는 너무 애매한 인종 차별 주의자들에 의해 납치되었습니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-ko-40339	좋은 짧은 쇼는 너무 많이 제공하고 & amp; 슬프다. 깜둥이들 중 일부는 얼굴 앞에서 너무 늦게	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-41050	때로는 행복을 아는 것이 슬 takes습니다. # 실재와 결핍으로 인해 가치 존재를 인식하게됩니다.	슬픔	2 : 적당량의 슬픔을 유추 할 수 있음
2017-Ko-41466	너를 너무 오랫동안 사랑해 왔어. # 청혼 # 바람 울리기	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-Ko-41029	우리는 절대로 행복을 맛볼 수 없으며, 가장 행복한 행운은 슬픔과 섞여 있습니다. #success #perfection #fortunate #mixed	슬픔	1 : 적은 양의 슬픔을 유추 할 수 있습니다.
2017-ko-40996	오늘 우울한 날에 햇살을 가져다주기 위해 나는 노란 색을 입었습니다.	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40742	@ Hails_Berry8 @ sajedhariri23 대표팀 소나무 타기	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
2017-ko-40728	지금 yung fav 노래 ni chavs #sober 😂을 재생	슬픔	0 : 어떤 슬픔도 추론 할 수 없다.
