ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-11283	@ Yoshi_OnoChin 캐나다 플레이어가 미국 선수와 경기를하지 못하게 할 수 있습니까? 그 지연은 극악합니다. #fixthisgame #trash #sfvrefund #rage	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10530	마치 에테르에 관한 생각을들은 것처럼, #ex는 방금 #cats라고 말한 자신의 얼굴 사진을 게시했습니다 ... 지금은	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10532	@ 빅 블러터 __USA 그녀는 질투심 많고 울부 짖다. #gladsheisgone #crybaby	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-40902	혼자 울어 터지면 아무도 알지 못하기 때문에 실제로 얼마나 불행한 지 아무도 모른다는 것을 알게됩니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10769	@ sueblue35 @ nsoz7 @immortalbulldog 응? 우리는 스프린트 코치가 있습니까? 우리는 경기에서 가장 느린 팀입니다. 살아있는 사람을 강탈하는 것에 대해 이야기하십시오.	분노	0 : 분노는 유추 할 수 없다.
2017-ko-10250	@FirstBSA가 나타나지 않습니까? 왜 놀랄 일이 아닙니다. 다시 일하기 위해 늦게!	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11123	@daemondave @paulkrugman 빈 라덴을 데리고 나올 나쁜 정보 였어. 가짜 분노로 다시 시도하십시오. 나는 푸틴이 옳다고 생각한다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10803	무지와 미소로 고통받는 사람이 필요합니다. 다른 사람이 무슨 말을해도 상관하지 말고 너의 모습대로하라. #sting	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10525	@ DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic 그 찹은 어떻게 느꼈습니까? 너 아직도 그 찌질을 느껴? 잔인하게 보인다!	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11293	@ Travelanswerman : B는 염분이 충분하다는 것을 확신합니다. # 화이어 # 번쩍 비치세요! # 짭짤한 삶을 # 오래도록 지키십시오. # 짭짤한 ... ...	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10437	@ jwolfie_ 왜 어두운 피부 이모티콘을 사용해야합니까?	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10424	꿀벌 찌름 아직도 아프다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11545	분노한 남자들은 그들을 가장 기쁘게하는 사람들을 공격합니다. #emotions # 음수 # 양성 # 위키 # 스트라이크 # 마샬 #arts # 제어 # 믿어 #best # 희망	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-40464	그리고 그녀는 밴드들도 좋아해요. 그러나 그녀도 찡그린 다. '밴드'파파 로치 '가 콘서트에 참석할 예정인가요?'	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10812	@ wesrucker247은 우리의 범죄에 대한 좋은 게임 계획처럼 들립니다 ....	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10065	2016 년에 흑인들은 여전히 ​​인간으로 인정 받기 위해 싸우고 있습니다. #cantsleep #angry	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10247	나는 Shonda Rimes가 다른 OG 캐릭터를 없애 버리면 결코 그레이 해부학을 한번도 보지 않을 것입니다. #fuming	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10825	@ezlisteningdisc 그것은 나를 불쾌하게하지는 않지만 단지 ..., 이상하다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10017	내 잔디 깍는 기계가 싫어. 그것이 영혼을 가지고 있다면, 나는 그것을 불타는 지옥 구덩이에 정죄합니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10958	@ CUTEFUNNYANIMAL @ luvcaps19 여동생의 개가이 일을합니다. 그녀는 그것이 반응을 일으킬 것이라는 것을 알고 있기 때문에	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10587	버블은 공식적으로 폭발했다. 트로피와 모든 영광을 위해 이길 98 명의 소년 #wptmain #bye	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10544	#Taurus는 더 이상 자극받을 수 없을 때 화를 내며 반응합니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11699	용서 란 하나님의 영으로 & amp; 신은 용서하지 않고 & amp; 원한을 품지 않는다. 그럼 내가 누군 데? 정확하게.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10056	어떤 여성이 미리 예약 된 택시에 뛰어 들어 😡	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10088	Bes! Juz가 자신의 팀을 파괴했다는 사실을 알기 위해 진실의 혈기 왕성한 후원자에게 말하는 것은 아닙니다. 당신이 하지마!	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11170	나는 불타는 십자가를 휘젓기 만하면 우리는이 일을 할 것입니다!	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10078	@ justyne_haley 그렇습니다. 한 사람이 나를 위해 시즌 13을 폐허로 만들면 너무 화가납니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10547	폴은 쓴 맛이 아닌가 생각합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11450	내가 필요한 대답을하지 않는 것이 싫어. #tomourssuck #prayinsnotcancer	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10354	@ mdivincenzo9 그는 어리 석다, 나는 그를 싫어한다	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-11662	@MintMilana 흑인 아이들이 서로 쏘고있는 흑인들 사이의 일제 공격으로 죽을 때 분노하는 곳은 어디일까요?	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11358	내 분노가 끓어 오르고있다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10465	너는 cyran이 아직도 내가 제안한 정국의 tiddy에 기초한 메이크업을하지 않았다는 것을 안다. 나는 싫어한다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11539	@JaredWyand 아마도 트랜스 젠더라면 미디어가 그것을 커버 할 것입니다	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-41105	@ jamiesonhelen @MarianKeyes 제 3 대가 모두 삐죽 거려요.	분노	0 : 분노는 유추 할 수 없다.
2017-ko-10604	@everycolorbot은 모든 색상과 비슷합니다. #triggered #colorblind	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11671	@Christelle_C 사실, 잠깐, 나는 변함없는 일이 때때로 내 심지에 오르고, 오늘 내 성가심을 가볍게 치기도했다. :)	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10887	모두 '가을의 첫날'에 대해 이야기하지만 여름에는 결코 죽지 않을거야. #Dreke @Drake	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11615	나는 분개로 가득 차 있습니다	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10412	조이를 듣는 것은 저와 저의 분노를 돕습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-10403	이제 전 전범의 전화 번호를 가지고 장난을 치르십시오. #revenge #prank #whatprank 내가해야 할 장난을 진지하게해야합니다	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11106	에산은 그레이슨에 복수했을 때 차 안에서 누군가와 함께있었습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10568	@SageHillfarms @HintonAlisa @hb_heather 안녕, 제이미! 내가 너에 대해 얘기하고 있었 니? 너 내일 갈거야?	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10981	너를 추적하는 걸 그만 둔다. 감자에 사로 잡힌 멍청이가 너를 화나게했다. #Rooney #mufc	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10607	@ UnknownAndYoung - 낮은 으르렁 거리는 소리가 그를 도망칩니다. 오, 오.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10144	@ WatcherDev @WarcraftDevs는 많은 공예 포인트를 격노와 질투로 몰아 넣습니다. 말 그대로 인생의 1 개월을 낭비했습니다! 감사합니다 블리자드	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10540	요 전날 노스 캐롤라이나에서 총격 사건으로 BLM이 격분했고 경찰에게 총을 겨누고 있던 남자가 나왔다. 분노하기 전에 사실을 기다리고	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-30340	그냥 Django Unchained을 보았습니다. 다른 사람들은 눈살을 찌푸리게 될지도 모릅니다. 2/5	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10472	@ AudreyKare 나는 미친 트롤이 csa 변증론 자 또는 lmao 인 것으로 비난하면서 내 언급에 들어올 것으로 기대하는 반과 같다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11551	@MartinClouseau - 자선 단체의 최고 경영자로서 @eduardo_LACS가 긴장을 고조 시키려고하지 않을 것이라고 합리적으로 기대할 수 있습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10275	미안 해요. #bitter 난 그냥. 나는 순수한 ur 또는 말 그대로 카드 세트에서 원하는 카드를 원하지만, 내가 좋아할만한 세트를 얻을 때마다 & gt;	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10549	뜨겁게 끓는 후에, 천천히 녹아 내 심장이 얼어 붙습니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11037	나는 너를 죽이고 너를 파괴하고 싶다. 나는 네가 죽고 난 후에 그녀가 돌아 오기를 바래. #emo #scene #fuck #die #hatered	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11010	@ __lucymellor 아무 생각도없고, 지쳐서 방을 정리하고 울음을 터뜨렸다 ... fs	분노	0 : 분노는 유추 할 수 없다.
2017-ko-10249	당신은 내가했던 것처럼 당신을 사랑한 사람을 결코 찾지 못할 것입니다. 그리고 내 사랑, 내 복수가 될 것입니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10633	@warFarePower 끓는 물에 담그기	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-41516	오 소년! 우리 평일 스케줄이 미쳤어! 그러나 아무리 피곤해도 카이의 얼굴에 미소를 짓기 위해 무엇이든해야합니다.	분노	0 : 분노는 유추 할 수 없다.
2017-ko-10310	@DouthatNYT @jbouie @DamonLinker 네, 그것이 인종 차별주의를 일으키지 않도록 인종 차별주의를 지적하는 것은 나쁘다. 일부 인종 차별 주의자들은 실제로 그것을 좋아하지 않습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11468	@ 아담 싱거 버블은 버스트를 의미합니까?	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10531	폴은 영원히. 바울이 이겼을거야! Paul은 더 좋은 게임을했습니다! # BB18	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-41368	너는 영원히 똑바로 그렇게 찌푸린 얼굴을 고쳐 준다. @amayyaaag__	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10766	추천 읽기 : Aaron Beck의 증오 죄수	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11254	@MagicalMunicorn 콩, 양파 및 양파로 만든 식사를 제안 해주세요. 마늘, 수업 전날. #revenge	분노	0 : 분노는 유추 할 수 없다.
2017-ko-10627	의회가 #EpiPen 가격에 대해 분노를 표하는 행위는 그러한 행위를 허용하는 법률을 만들었 기 때문에 매우 사실이 아닙니다!	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10374	불행히도 불행히도 거기서 끝나지 않을 것입니다. 후보자 중 누구도 선출되지 않은 사람들은 화를 낼 것입니다. 이 전기를 이기지 못함	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-41185	@haileywiggins_ @flenner_alisha 좋다. 미소보다 눈살을 찌를 근육을 더 많이 가져옵니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10114	@VerizonSupport는 내 아내와 나는 오늘 아이폰을 받고 있었고 둘 다 잃어버린 ETA #thanks #angry	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10421	@cxmbeferre 그래서 너 WOULDNT 날 데이트 ????? #offended	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11599	기분을 상하게하지 마십시오. \ n 그저 뭔가하고있는 것뿐입니다. \ n 인생에 상처를줍니다. \ n \ n # 다차원 질문 #poetry	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10447	그 순간 당신은 #worstcelebritycooks를 보았고 KyleXY는 동성애자이며 결혼했음을 알면 버블이 폭발합니다. #nochance # KindaDontMind😉	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-10613	너희들 정말 축구 코즈를 모욕 하나? Lmao, 와우 !!!!!!	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11665	나는 당신을 화나게 할거야 \ n 정직하지만 친절하니? \ n 왜 그런지 보시나요? \ n @ baikled #haikuchallenge #offend	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11577	도대체 누구가 내 집 밖에서 시추하고 있니?! 문자 그대로 바쁜 교대 후 반 4시에 잠을 자고이 트 와츠가 나를 깨웠다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11455	평화를위한 많은 시위가 최근에 벌어지고 있지만, 사람들이 불타는 사람들은 자신들의 도시와 고향이라는 것입니다. 설교하는 법을 연습하십시오.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10044	왜 일하는 밤에 @dapperlaugh가 글래스고에 와야 만합니까? 나는 어리 석었고, 여러 세대의 모습을 기다리고있었습니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10023	Tasers는 움직이지 않습니다. 왜 누군가를 taser로 잡으면, 1 초 후에 쏴야합니까?! 이것은 정말로 아프다! #rage #wtf #murder	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-11390	나는 오히려 Excel을 사용하는 것보다 내 자신의 휘발유를 덤프하고 불타는 건물로 달려 가고 싶습니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10482	내면 갈등은 우리가 자신과 어긋나게 될 때 발생합니다. 귀하의 가치와 우선 순위를 존중하십시오. #anger #innerconflict #conflict #values ​​	 분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10676	간호사 종사자 : '너는 상당히 나빠 보인다. 물론 불쾌감은 없습니다. ' \ n \ n 감사합니다. 그건 오늘 내가 필요로했던 긍정의 불꽃을 더했습니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10013	왜 일하는 밤에 @dapperlaugh가 글래스고에 와야 만합니까? 나는 골치 아팠고, 나이를위한 외모를 기다리고 있었다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10182	@ canada4trumpnow @donlemon 그는 나쁜 성격을 가지고 있습니다. # 탄식 #HissyFits	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10254	@ Hoopdawg87 @MickThePerm 한편 백인 경찰은 흑인들을 계속 죽이고있다. 그러나 그에 대한 분노는 덜합니다. 이상한 사회.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10731	@EAMaddenNFL @EASPORTS 나는 John Elway가 3 배 자루로 쓰러지고 3 배가 더듬어 진 게임을했다. 이건 내가 아는 존 엘 웨이인가?	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10947	집에 가서이 게임에 집중하고 싶다. 분노하고 싶지 않아	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11030	@ JamieRJN 그녀는 끊임없이 권력을 추구하면서 정치지도 전체에 있습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10716	# 주님이 # 마음에 # 가지 # 질투를 멀리하는 것이 # 마력 # 징계의 표시입니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11064	고민하는 영혼이 당신의 마음을 풀어주지 않으면 그가 가져 오는 기쁨과 평화가 생기고 가게에있는 아름다움은 인생의 고통의 상처를 능가합니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11115	게임에서 나 뒤에있는 힙 스터 님, 진노의 포도 정치에 대해 이야기하는 동안 관심을 기울이는 것은 매우 어렵습니다. 닥쳐!	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11432	나는 휴대 전화에서 #word로 작업하는 것을 몹시 괴롭 히며 #writing #writerslife #writerproblems #writer	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10902	단지 내 차를 치는 소녀에게의 S / O ... 그녀는 운이 좋았고 상처가 없었을뿐만 아니라 잠을 자지 못해서 Kait dep를 박탈했습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11042	좋아, 그래서 내 아내 17 환불을 받았지만 지금은 돈을 위해 며칠을 기다려야하고 지금은 다시 선주문을해야합니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11481	다행스럽게도 나는 내 남자를 볼 수 없기 때문에 스맥 다운을 보지 못했다. @JasonJordanJJ @WWEGable lose. #hohurt #revenge	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10730	어른이 술을 마시지 않거나 술을 마시지 않았을 때 나는 그들이 성난 알코올 중독자 주위에서 자랐다 고 가정하고 아무런 부분도 원하지 않습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10955	그들은이 KKK 경찰에게 최소한의 문장을주고, 단지 와트	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11192	@smendler (1) memes & amp; 당신이 분노하게 느끼도록하기 위해 고안된 진술들. 그러나 그것은 상황에 관해서 당신에게 아무 것도주지 않습니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10521	@ 1VoiceMatters @MichaelTPremo가 방금 #MenForChoice의 바람을 맞았으므로 저를 격려하지 않습니다. 그 세대를 위해서 나를 슬프게 만듭니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10913	@fluffysoftlouis 아니 아니. 나는 네가 제일 모욕적 인 말을 제일 먼저 주라고 주장한다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10897	배를 떠나서 더 악화 될 수도 있습니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11694	@ CallofDuty 어떻게 너희들 팀을 결정합니까? 왜냐하면 나는 플레이 할 때 엿 같은 팀에 80 %이기 때문에 나는 그것을 망칠거야. #cod #rage	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-11208	분노는 내 똥이야.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10478	이제 @ Jasmine_Wrn이 (는) 스냅 샷을 다시 가져 와서 누가 가장 못생긴 스냅 샷을 얻을 수 있는지 알 수 있습니다. 😂🙃 # 생존을	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11224	ppl은 무고하지 않은 무고한 사람들이나 살인자를 계속 죽일 때 경찰을 변호하지만 분명히 나를 괴롭 히고 협조합니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11435	숲 엷은 황갈색의 무시 무시한 분노를 두려워하십시오!	분노	0 : 분노는 유추 할 수 없다.
2017-ko-11150	모든 댄서들의 꿈 노래 #nap #worldpower	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10272	@Lexual__ @ jdspielman10 시카고에서 살해 된 흑인 남성, 여성, 어린이 100 명에게 RIP. 분노는 어디에 있습니까?	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-En-11360	발연	분노	3 : 높은 분노가 유추 될 수 있음
2017-En-20660	@aroseblush 안녕하세요! \ n 괴롭히는 사람이 클수록 더 악어가 눈물 흘립니다. 불량배는 항상 불쾌감을주는 희생자처럼 행동합니다.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11553	우리 가게에서 지금 사용할 수있는 것들을보십시오 !!! \ n \ n 스틱이나 콘을 태울 수 없거나 집에 담배를 피울 수없는 사람들을위한 향!	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11522	tbh 내가 왜 네가 인생을 정리해야하는지 모르겠어, 네가 멋진 시간을 보내고있는 것 같아. '고맙다. tiff 😂💜	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10163	분노한 남자들은 그들을 가장 기쁘게하는 사람들을 공격합니다. #rage #emotions # 음수 # 양성 #wish # 스트라이크 # 마샬 #arts # 제어 # 믿어 #best # 희망	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10236	@ThomsonCares Sam- 예, 있습니다! 도움이되지 않습니다. 우리는이 정렬을 빨리해야합니다! 당신은 일어나지 않는 유망한 물건들을 가지고 있습니다 !!!!	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-11393	@ 델타 보정 26 ppl. 체크인. 문 앞에 서서. & amp; Flt 1449는 우리없이 떠났습니다. #furious	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11644	@Rel Unrelated Sailer Mars가 격렬한 진보 주의자라는 것을 나는 알지 못하지만, 그녀가 그런 말을하는 것은 의심 스럽다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10320	@NM_NickNocturne 사람들이 인터넷을 로밍하여 도덕적으로 불쾌감을 느끼게하는 방식으로, 이미 충분히하지 못했던 것처럼 상상해보십시오.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-10102	@ soc_perria 억만 장자 억울하게 굴다. 자신의 의로운 친구가 자신의 친구 인 이슬람교도는 초보자 다!	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10099	@politico @realDonaldTrump 또 다른 분노한 백인!	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10805	음, 알았어. 당신을위한 햄과 나를위한 터키. 그의 머리카락을 주걱으로 돌려 놓기 전에 부엌에서 & gt; & gt; \ n @ DarkSithKenobi	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10534	@coltonflurry @ StrangeFacesLA JC가 VIC가 AFP에서 우승했다고 말하기 전에 CBS에서 모든 라이브 피드를 취소했습니다. Paul. IMO에서 우승했을 것입니다	분노	1 : 낮은 분노가 유추 될 수 있음
2017-En-10900	재미있게하거나 대화 할 수있는 킥 (kik : youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11514	@iAmSJ 저는 고객들에게 너무 화가났습니다. 나는 화가났습니다.	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-10526	Chris는 내 모든 mac n 치즈를 먹었고 그래서 imma는 그의 모든 taffy를 먹었습니다	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11645	모욕에 시달리는 사람은 그것에 감염됩니다.	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10842	@ savageimiike 내 가장 좋아하는 노래 동생, 진짜 이야기 중 하나.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10432	@ sarah_urbina 왜 당신은 쇠고기 새라도 당신은 분노가 당신의 최고를 얻을하자, 당신과 Sagin은 얼마나 오랫동안 친구였습니까?	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10693	심지어 지금도 # bb18	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10498	식사를 건너 뛰는 것은 #disappointment와 #anger를 보여주는 전국적인 방법입니다. #wiz	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-10590	@ JBCrewdotcom 자신의 팬들이 그를 모욕하는 방법	분노	1 : 낮은 분노가 유추 될 수 있음
2017-En-11621	Stk는 비싸다. 그러나 나는 tiff보다 오히려 더 큰 여성을 거기에서 가져 간다. 당신은 모두 그녀가 얼마나 슬림인지 그리고 그녀가 어떻게 먹고 싶어하는지 보았습니다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10903	@ LiamCannon1 그는 단지 제대로 입력하기 위해 격노하고 있습니다 ... 하하!	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10200	#My # blood는 사탄이 # # Jesus Christ의 #blood로 검사 #beaman #bitter입니다. # amen.	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10928	스팅은 아침 일찍 듣기에 너무 열정적입니다. #sting	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10164	2016 년에 흑인들은 여전히 ​​인간으로 인정 받기 위해 싸우고 있습니다. #cantsleep	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10686	GAMEDAY VS BUFORD 오늘 홈에서 5시 30 분 !!!!!!!!! 그렇게해서는 안된다. # 복수를	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-10155	나는 모든 지역에 걸쳐 지역에 흩어거야 1000 공수병에 걸린 회색 곰을 \ n \ nThey're 가난한 난민 \ n \ n # InYourNeighborhoodNotDC합니다. & nbsp! 분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11183	이 망할 놈. @ jRwild1 #fuming #stalker.	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-41282	@ kagehime3 나는 그것을 먹을 것이 굶어 죽겠지만 나는 그것에 대해 삐뚤 혀 버릴 것이다. (ິ ͫઘ ິ ͫ)	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-11369	너가 운세에 대해서 말하는 거라면 너는 네가하는 말에 대해서 어떤 단서를 가지고 있니? 아니면 내가 질문 할 때 화를 낼거야?	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-11035	나는 너를 죽이고 너를 파괴하고 싶다. 네가 죽었 으면하고 플린트를 돌려주고 싶다. #emo #scene #anger #fuck #die #hatered	분노	3 : 높은 분노가 유추 될 수 있음
2017-ko-11209	나는 Wiener라는 단어가 뉴스를 가로 질러 튀어 오르는 것을 피곤하고 화가났다. 이것은 나를 위해 슬램 덩크이어야합니다	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-10783	무지와 미소로 고통받는 사람이 필요합니다. 다른 사람이 무슨 말을해도 상관하지 말고 너의 모습대로하라.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11108	@zavierdaniels는 미쳐가는 😭😭	분노	1 : 낮은 분노가 유추 될 수 있음
2017-Ko-10417	나는이 애들 한테 놀림을 극복하기위한 대처 수단으로 트위터를 사용하고 있습니까?	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-Ko-11086	@PearseDheherty @harrymcgee @IrishTimes 그게 조금 어린애를 위해 덤비는 수도 있지만 당신은 그것을 극복 할거야. #betterwithsinnfein	분노	1 : 낮은 분노가 유추 될 수 있음
2017-ko-11661	나는 그들의 분노이다. 나는 그들의 인내심이다. 나는 대화 다.	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11079	SR1의 교량 외부에서 큰 강을 노는 팡파리	분노	0 : 분노는 유추 할 수 없다.
2017-Ko-11421	나의 고양이는 피의 운이 좋다 RSPCA는 지난 밤에 3am에 열리지 않았다! !! #fuming 😡🐱	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10674	@evanareteos :)) 지금 메신저 트위스트 :) :))에서 섹스 산업의 변화하는 얼굴을 쓰고 지금 남자들은 나에게 이야기 할 것입니다!	분노	0 : 분노는 유추 할 수 없다.
2017-ko-11680	헤게모니스트에 관한 격렬한 스크럼에 갇혀 있습니다. #infuriate #scrum #scrum # Stuck	분노	3 : 높은 분노가 유추 될 수 있음
2017-Ko-10410	왜 Taino 머리카락과 검은 색 코를 가진 푸에르토 리코가 당신의 목표 깃털을 장식해야합니까?	분노	2 : 중간 정도의 분노가 유추 될 수 있음
2017-ko-11272	@GarthJennings는 #sing #tiff를 좋아했지만 1 점에는 일본어가 1 개 있지만 일본어가 아닌 사람이 분명히 사용했습니다. 일본인을 한 줄 찾을 방법이 없나요?	분노	0 : 분노는 유추 할 수 없다.
