ID	Tweet	치수에 영향을 미침	강도 클래스
2017-ko-30839	좋은 #CX는 대부분 모든 것을 요구하지 않습니다. #smile, #care, # 관련하여 #helpful하십시오. 감사합니다. #cyprus의 Lakis Court Hotel	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30358	@ BattleSmitten \ n \ nother는 '이야기'를 말하기 시작하면서 자신을 응원하는 시도를하고 있음을 깨달았습니다. 그녀의 감미롭고 ➤	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30428	나는 영리한 의식을 고쳐서 너를 흥분하게 만든다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31562	@DJ_Musicologist # Disney의 1994 #numical #film # TheLionKing은 # WilliamShakespeare의 #Hamlet의 영향을 받았다. #EltonJohn의 노래.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-Ko-30591	@ Tomstarling86 그는 그가 할 수있는 것을 보여줄 수있는 기회가 많지 않았지만 활기를 찾았고, 끝나기 전에 바에서 좋은 기회를 가졌습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31499	@ 에린 앤드류스 나는 DWTS에 ❤️you 당신은 내 밤마다 모든 쇼를 만든다! 😘	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-En-31137	지난 밤 자정 반쯤, 현관 문을 크게 세게 치고, 오늘 에딘버러의 새로운 강간 건에 대해 이야기했습니다. #nosleep	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31580	나는 웃고 심지어 웃기조차하지 않는 농담에 웃으면서도 특히 우습고, 나는 당신이 그들을 사랑하기 때문에 그것이라는 것을 알게됩니다!	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30507	@tunaeP_ 응원 위로	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31515	그녀의 매력은 활력이지만 이것은 또한 그녀의 약점입니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31526	@ Girlandlurchers 그래, 다른 사람들을 응원하기 위해 항상 여기에서 들여다 보니! 나는 GBBO x에서 침을 흘리고있다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30114	생일 축하 해요 .iRidhiDogra 계속 미소 짓고. 즐거운 한 해를 보내십시오.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31159	@beautyfulli_ami 사진 뒷쪽의 남자는 들썩 들썩합니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31552	내가 말했듯이, 치즈에는 많은 체다 치즈가있다! 모두를위한. ☺ #smile	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30885	@MacDsmash를 사용하면 @SSB_Swedish 기쁨을 얻을 수 있습니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31364	@wenniss는 오늘 스웨덴 팀이나 북미 팀을 응원하고 있습니까?	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30707	쿼터백은 매번 저를 망칩니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30071	모두가 내 인생에 온 것은 재미 있습니다. 얼마나 기분이 좋고 자신감이 좋을까하는 생각이 들었습니다. 3abla kaml fg2a kda 😂😂😂	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30339	그녀의 쾌활한 목소리는 웅장하고 친숙한 집, 내 장밋빛 가장자리에 피어있는 미소, '엄마'를 통해 울려 퍼졌습니다. 나는 -	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31519	이 금요일에 @BullSkitComedy FUNdraiser로 오세요. 오후 8시 @ TheScottBlock. 왜냐하면 #pie + #face =!	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30262	#Followback Quote_Soup : 모든 것이 좋기 때문에가 아니라 모든면에서 좋은면을 볼 수 있기 때문에 행복하게 행동하십시오.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30023	온라인 지금 !!! !!! 하루 종일 나와 함께 놀아 라 !! 나는 행복한 행복하고 흥분 달콤한 sour;)	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30843	갓 깎은 잔디 냄새가 나도 응원하지 않았다. 소년 오 소년	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30121	사람들에게 웃으며 무슨 일이 일어나는 지보십시오. 제 생각에 당신은 놀랄 것 같아요 #smile more # surprisepeople #influenceinternational	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31264	그리고 날씨가 너무 산들 바람, 왜 인생이 항상 쉬울 수 없습니까?	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31436	도전을 받아들이면 문자 그대로 승리의 기분을 느낄 수 있습니다. ' - George S. Patton 🐶	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31596	탈수, 지쳐, 스트레스를 받았지만 여전히 축복.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30702	그렇지 않으면 수수료 : 팜유 대표단 mt jaunty resident : TZxCHLdAQ	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31496	좋은 목요일 이니까 내일 게시 할 수있는 작은 일을 애니메이션으로 표현했습니다. 멋진 ...	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31089	당신이 누군가를 끌어 당기는 것을 보는 동안 담배를 피우는 잡초는 이제까지 가장 기쁜 일입니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30299	그리고 날씨가 너무 시원하고 남자 왜 인생이 항상 쉬울 수 없는지	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30783	@faithstrust @ TheCurrentYear는 인종 차별적 인 찌름 때문에 짹짹이 소리를 내면서이 바보가되는 것을 상상해보십시오.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-Ko-30744	@ POTUS Obama는 그의 기질을 '안정적이고 & 부력쪽에. "	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30884	@ billie21806 @cnnbrk은 경찰들에 의해 흑인들의 죽음을 응원하는 당신의 몸에 그것을 말합니다. 그들의 두려움은 우리를 죽이고 있습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30285	# GBBO에 대한 좋은 점은 알고 있습니까? 참가자들이 서로를 응원하고 서로를 응원합니다. 그렇게 중요합니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31361	어떤 사람들은 행복한 자신감있는 사람보다 더 싫어합니다. #happy #confident	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30010	나는 아직도 그래. 행복합니다. \ n 폭발	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31096	@LostGermain '스파링하고 싶습니까?' 왕자는 미소 지으며 그의 칼자국에 도달하고 그의 눈은 아론에게 눈을 끈다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30126	마이애미 다운타운을 볼 수있는 색상과 같은 밝은 색상을 즐기기 만하면	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30125	나는 진정으로, 미친 듯이, 그녀의 존재, 계급 및 왕실에서 깊은 기쁨과 같은 @aliciake를 정말로 사랑하는 단순한 인간입니다.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30203	모든 것이 좋기 때문에 행복하지는 말고, 모든면에서 좋은면을 볼 수 있기 때문에 행복 해지십시오.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31348	@ SteveStratford9 @PaulTowheyJr @ClassicDrWho @ BBC @bbcdoctor 그들 모두 애니메이션 IMO를 받게됩니다. 동행 변경 / 괴물 / 고전.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30532	쾌활한 마음은 좋은 약이지만, 썩은 정신은 뼈를 말라 버린다. 악한 사람은 정의를 왜곡하기 위해 비밀리에 뇌물을받습니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30396	Omg. 당신은 새로운 시리즈 'This is Us'..... 와우를보아야합니다. 오랫동안 본 최고의 TV 쇼. \ n #tearmoremoremore	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30925	이 얼마나 아름다운 날. #elated	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-30251	@kaylaaa_sartorious #lively # musically 	로이 놀라운 live.ly 방송을 시청하십시오. 기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30869	크리스는 모든 책임을지고 우리 모두가 그와 함께했던 기억에서 기뻐하기를 원할 것입니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-Ko-30469	이 놀라운 live.ly 방송을 its.finfin # musically	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31306	@Cherie_Fitz는 매우 놀랍습니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31501	Epicurus ~ 내일 아침에 가장 의존적 인 사람은 내일 즐겁게 만나기 위해갑니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30633	@fillegrossiere @PeasParsley @tombrodude bobs burgers는 애니메이션 쇼입니다. 어쩌면 밥이 그와 같이 보일 수도 있습니다. 그들은 목소리를 바탕으로 그를 캐스팅했습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31290	TF가 왜 형제 자매를 부양합니까 TRYNA가 GF를 찾았습니까? UR FUCKIN $$$ BOOT BETCHASS를 (를)해라. 그녀는 행복한 행복을 누릴 자격이있다. 그 엉덩이에 맞지 않아	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30180	@ 탬파베이 레이 나는 웃음 소리를 질렀다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30129	@ LiamJamesVernon은 낙관주의를 좋아합니다 !! 푸른 달!	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31509	브래드 피트 (Brad Pitt)에게 큰 도움을 주신 분은 거침없는 방법으로 정치 week 주간의 절름발이에 경솔함을 드러내 셨습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31041	Gen 8:21 주님은 기쁘게하는 향기 냄새를 맡으시고 가슴에 말했다 : "나는 결코 다시는 평생의 타락을	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31057	@essdotX 용서적이고 용서하는 흑인은 압제자에게 유리하게 자신의 이익에 반하는 행동을 항상 강요 받고 있습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30868	@ bruins_514 @gorddownie @thehipdotcom가 @TOYSFORASMILE #HELP 할 수 있다면 그것은 #TragicallyHip 것 #hospitalized #sick #kids #smile 😊✌❤ & NBSP; 기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-Ko-30462	사자의 마음 \ n 폭풍우가 치는 하늘 아래에서 지켜 드리겠습니다. \ n 그리고 난 항상 웃음과 눈물을들을 것입니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-Ko-30731	@iyaycruz는 짹짹	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30757	노아 울타리하지만 나는 할리 퀸이나 활발한 레이아웃을 원한다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30256	@ LFScott57 미스 쿠키가 그녀에게 감사를 보냅니다! 그녀는 예전처럼 spry가 아니야. 나처럼! 그녀는 어린 새끼들이하는 모험을하지 않습니다!	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31262	@ 7we4k LordDerply 그것을 위해. 애니메이션 쇼를위한 유희처럼!	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30245	베테랑 인 것이 나를 완전히 표에서 벗어났습니다. 나는 지금 기분이 좋지. 가까운 전화.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30647	@JackCurry 예, 그는 단지 운이 좋았습니다. 나쁜 투수 ... # 무언가 ... # 틈새 # 미래 # 갈가리 찢기 #LotGo 양키스	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31220	#PeaceIs 양 당사자가 서로 동의하고 # OndoGuber, Nov26 이후에 함께 기뻐할 때 가능합니다. @JciOndokingdom @ cuttie_dove @Lekibeat	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31614	내가 걷고있는 동안 빨간 셔츠를 입고있는 어린 소년 (5/6 세)이 3 미터 거리에서 고함을 지르면서 ...	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30451	@aradsliff는 내가 우리가 최악의 목적을 가지고 있다는 것을 모릅니다. #laughter	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30160	날 9와 나는 PTO를 내일 투옥하고 있기 때문에 기쁘다. 그래서 나는 doneeeee 다. 하지만 :	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31455	@Babylonian 나는 엄마가 그것을 보도록 설득했다. Killgrave는 그녀의 문자 그대로의 악몽을 퍼트 렸지만 마지막 에피소드를 네 번 보았습니다. #smile	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30150	그리고 그런데, 먹는 동안 Takeru의 반짝이는 눈빛은 가장 예쁜 것과 같았습니다.	기쁨	3 : 높은 기쁨을 유추 할 수 있음
2017-ko-31282	모든 사람들이 반짝이는 물에 대해 무엇을 가지고 있습니까?!? 그런 폭탄 음료를 물건과 혼합하면	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30379	@ardit_haliti 나는 너무 발하다. 그녀의 기분 좋은 처분을 좋아했습니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30635	@MalYoung @AngelicaMcD 이제는 가벼운 길, 가벼운 길, 낭만적 인 길, 행복감이 Stitch와 Abby의 길을 간절히 기다리고 있습니다.	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31237	내일의 낙관주의가 오늘의 기반이되기를 바랍니다.	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-30402	@TiburonChamber에 #mustacheharbor의 #yachtrock을 쏟아 부었다!	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30409	@swagrman_fan #lively #musically 	로이 놀라운 live.ly 방송을 시청하십시오. 기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31546	KX4에서 POV로 전화를하는 사람들이 내 밤을 만듭니다.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-30920	@ kelli.peterson이 (가) 생생하게 #mively 방송하는이 놀라운 live.ly 방송을 시청하십시오. 시계 와서	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31567	@indermethil 사실. 우리는 양질의 젊은 CB에 서명했다는 사실에 기뻤지 만 적어도 하나는 더 필요합니다. @MarcBartra? mebbe : P	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30315	목요일은 그레이의 날을 의미합니다. #TGIT #rejoice	기쁨	2 : 적당량의 기쁨을 유추 할 수 있음
2017-ko-31474	#MeogysDailyVocabEnhancment Elation : 기분이 상쾌 해지는 상태 또는 상태. 커다란 기쁨이나 자부심이있는 느낌 또는 상태	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30583	현재 @ScottFoxonair & amp; @KatCallaghan @ Z1035 토론토 포드 캐스트 !! #yvr로 이동할 수 있습니까? #missyou	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-31417	#Piers 활발하고 상상력이 풍부한 철저한 개발자의 견해 - "Sager는 항상 우리가 더 잘하고 더 잘 수행하도록 도전했습니다."@IslingtonSq	기쁨	0 : 아무 기쁨도 추측 할 수 없다.
2017-ko-30357	도전을 받아들이면 승리의 기분을 느낄 수 있습니다. \ n \ nTOMIHO IpaglabanMo TapingDay2	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
2017-ko-31293	유쾌하게 줄.	기쁨	1 : 낮은 기쁨을 유추 할 수 있음
